shipment_id,order_id,ship_date,delivery_date,shipment_status,carrier,warehouse_id
12758,16760,2024-01-19,2024-01-24,LATE,CarrierA,4
12759,16762,2024-01-09,2024-01-10,LATE,CarrierB,4
12760,16764,2024-01-02,2024-01-06,LATE,CarrierB,3
12761,16765,2024-03-07,2024-03-09,LATE,CarrierC,2
12762,16766,2024-07-28,2024-08-01,ON_TIME,CarrierC,2
12763,16767,2024-01-04,2024-01-10,LATE,CarrierC,3
12764,16768,2024-12-23,2024-12-28,LATE,CarrierA,1
12765,16770,2024-09-05,2024-09-08,ON_TIME,CarrierA,5
12766,16771,2024-09-16,2024-09-18,LATE,CarrierA,2
12767,16772,2024-06-23,2024-06-29,LATE,CarrierA,3
12768,16773,2024-04-19,2024-04-22,LATE,CarrierB,5
12769,16774,2024-02-29,2024-03-05,LATE,CarrierC,4
12770,16775,2024-02-13,2024-02-20,LATE,CarrierB,4
12771,16781,2024-04-21,2024-04-22,ON_TIME,CarrierB,2
12772,16782,2024-09-21,2024-09-25,ON_TIME,CarrierC,1
12773,16785,2024-11-16,2024-11-23,LATE,CarrierC,2
12774,16787,2024-12-16,2024-12-22,LATE,CarrierA,1
12775,16789,2024-09-22,2024-09-29,LATE,CarrierB,4
12776,16790,2024-05-22,2024-05-29,LATE,CarrierB,2
12777,16791,2024-04-27,2024-05-03,LATE,CarrierC,3
12778,16792,2024-07-23,2024-07-27,LATE,CarrierC,4
12779,16793,2024-06-07,2024-06-10,LATE,CarrierB,1
12780,16795,2024-07-16,2024-07-19,LATE,CarrierC,4
12781,16796,2024-08-01,2024-08-05,LATE,CarrierC,4
12782,16799,2024-01-10,2024-01-13,LATE,CarrierB,3
12783,16800,2024-12-15,2024-12-22,LATE,CarrierC,3
12784,16801,2024-04-14,2024-04-19,ON_TIME,CarrierA,1
12785,16804,2024-02-08,2024-02-15,LATE,CarrierB,4
12786,16805,2024-06-15,2024-06-21,LATE,CarrierC,4
12787,16806,2024-03-23,2024-03-24,ON_TIME,CarrierB,2
12788,16807,2024-12-06,2024-12-11,LATE,CarrierB,1
12789,16808,2024-02-29,2024-03-06,LATE,CarrierB,1
12790,16809,2024-10-31,2024-11-06,LATE,CarrierB,3
12791,16810,2024-05-03,2024-05-05,ON_TIME,CarrierA,3
12792,16811,2024-07-14,2024-07-19,LATE,CarrierC,5
12793,16812,2024-07-12,2024-07-13,ON_TIME,CarrierC,1
12794,16813,2024-04-16,2024-04-17,LATE,CarrierA,1
12795,16814,2024-04-22,2024-04-28,LATE,CarrierB,3
12796,16816,2024-04-05,2024-04-07,ON_TIME,CarrierB,4
12797,16818,2024-06-18,2024-06-20,ON_TIME,CarrierB,3
12798,16820,2024-05-16,2024-05-19,LATE,CarrierC,5
12799,16822,2024-07-19,2024-07-24,LATE,CarrierA,3
12800,16824,2024-02-07,2024-02-13,LATE,CarrierB,2
12801,16825,2024-12-09,2024-12-16,LATE,CarrierC,4
12802,16827,2024-08-31,2024-09-03,LATE,CarrierB,2
12803,16828,2024-12-14,2024-12-15,ON_TIME,CarrierC,5
12804,16829,2024-11-21,2024-11-25,LATE,CarrierB,1
12805,16830,2024-02-14,2024-02-20,LATE,CarrierB,2
12806,16831,2024-09-23,2024-09-28,LATE,CarrierB,3
12807,16833,2024-02-08,2024-02-10,LATE,CarrierA,3
12808,16834,2024-11-02,2024-11-04,LATE,CarrierC,4
12809,16835,2024-06-24,2024-06-30,LATE,CarrierA,1
12810,16836,2024-05-16,2024-05-23,LATE,CarrierB,5
12811,16837,2024-11-26,2024-12-03,LATE,CarrierC,4
12812,16838,2024-05-20,2024-05-22,ON_TIME,CarrierA,4
12813,16840,2024-09-08,2024-09-14,LATE,CarrierC,5
12814,16842,2024-06-29,2024-07-06,LATE,CarrierB,2
12815,16843,2024-01-14,2024-01-15,ON_TIME,CarrierA,3
12816,16844,2024-07-25,2024-07-31,LATE,CarrierB,3
12817,16845,2024-11-06,2024-11-13,LATE,CarrierA,2
12818,16847,2024-03-15,2024-03-21,LATE,CarrierB,2
12819,16849,2024-06-05,2024-06-06,ON_TIME,CarrierA,1
12820,16850,2024-01-10,2024-01-16,LATE,CarrierB,3
12821,16851,2024-11-03,2024-11-04,LATE,CarrierA,4
12822,16852,2024-12-08,2024-12-10,ON_TIME,CarrierA,3
12823,16853,2024-06-01,2024-06-07,LATE,CarrierC,3
12824,16854,2024-02-14,2024-02-17,ON_TIME,CarrierC,4
12825,16856,2024-04-08,2024-04-14,LATE,CarrierB,4
12826,16857,2024-06-16,2024-06-19,LATE,CarrierC,2
12827,16858,2024-08-24,2024-08-28,LATE,CarrierC,4
12828,16859,2024-04-15,2024-04-20,LATE,CarrierB,1
12829,16860,2024-01-07,2024-01-10,LATE,CarrierA,4
12830,16862,2024-05-01,2024-05-06,LATE,CarrierC,2
12831,16863,2025-01-02,2025-01-07,LATE,CarrierC,1
12832,16864,2024-02-09,2024-02-14,LATE,CarrierB,4
12833,16865,2024-01-24,2024-01-25,LATE,CarrierC,5
12834,16866,2024-04-07,2024-04-13,LATE,CarrierA,5
12835,16868,2024-01-22,2024-01-25,LATE,CarrierB,2
12836,16869,2024-08-20,2024-08-24,LATE,CarrierA,4
12837,16870,2024-12-21,2024-12-28,LATE,CarrierC,2
12838,16871,2024-03-14,2024-03-19,LATE,CarrierA,4
12839,16872,2024-12-17,2024-12-23,LATE,CarrierA,2
12840,16873,2024-02-21,2024-02-28,LATE,CarrierB,2
12841,16874,2024-08-09,2024-08-13,LATE,CarrierC,4
12842,16877,2024-06-15,2024-06-17,ON_TIME,CarrierC,4
12843,16878,2024-10-12,2024-10-17,LATE,CarrierA,2
12844,16879,2024-07-24,2024-07-27,ON_TIME,CarrierA,4
12845,16880,2024-05-20,2024-05-23,LATE,CarrierA,1
12846,16881,2024-02-06,2024-02-10,ON_TIME,CarrierA,5
12847,16882,2024-04-07,2024-04-14,LATE,CarrierB,4
12848,16883,2024-01-17,2024-01-22,LATE,CarrierA,5
12849,16884,2024-08-25,2024-09-01,LATE,CarrierB,2
12850,16885,2024-06-15,2024-06-17,ON_TIME,CarrierA,1
12851,16886,2024-04-01,2024-04-05,LATE,CarrierC,1
12852,16887,2024-04-17,2024-04-22,LATE,CarrierB,2
12853,16888,2024-03-26,2024-03-30,LATE,CarrierB,5
12854,16889,2024-09-14,2024-09-19,LATE,CarrierC,3
12855,16890,2024-06-13,2024-06-18,LATE,CarrierA,4
12856,16891,2024-07-20,2024-07-26,LATE,CarrierB,1
12857,16892,2024-11-22,2024-11-27,LATE,CarrierA,4
12858,16893,2024-11-11,2024-11-18,LATE,CarrierA,5
12859,16895,2024-02-02,2024-02-07,LATE,CarrierB,3
12860,16896,2024-03-07,2024-03-13,LATE,CarrierA,3
12861,16898,2024-09-16,2024-09-22,LATE,CarrierB,2
12862,16900,2024-08-24,2024-08-29,LATE,CarrierA,2
12863,16901,2024-04-19,2024-04-22,LATE,CarrierB,4
12864,16902,2024-03-10,2024-03-13,LATE,CarrierA,4
12865,16903,2024-10-05,2024-10-10,LATE,CarrierB,5
12866,16905,2024-07-21,2024-07-24,LATE,CarrierA,5
12867,16908,2024-11-29,2024-12-02,LATE,CarrierA,4
12868,16909,2024-06-26,2024-06-29,LATE,CarrierC,3
12869,16910,2024-02-12,2024-02-13,ON_TIME,CarrierB,3
12870,16911,2024-09-18,2024-09-22,LATE,CarrierA,2
12871,16913,2024-02-11,2024-02-12,ON_TIME,CarrierA,2
12872,16914,2024-12-18,2024-12-22,LATE,CarrierC,2
12873,16916,2024-09-15,2024-09-21,LATE,CarrierB,4
12874,16918,2024-07-24,2024-07-26,LATE,CarrierA,2
12875,16919,2024-12-03,2024-12-05,ON_TIME,CarrierC,5
12876,16920,2024-06-14,2024-06-17,LATE,CarrierA,1
12877,16921,2024-04-14,2024-04-18,ON_TIME,CarrierB,2
12878,16922,2024-06-27,2024-06-29,LATE,CarrierC,2
12879,16925,2024-07-18,2024-07-25,LATE,CarrierB,2
12880,16926,2024-04-09,2024-04-13,LATE,CarrierB,2
12881,16927,2024-01-06,2024-01-13,LATE,CarrierB,4
12882,16928,2024-10-16,2024-10-23,LATE,CarrierA,4
12883,16930,2024-02-12,2024-02-13,ON_TIME,CarrierC,3
12884,16931,2024-10-22,2024-10-25,ON_TIME,CarrierA,5
12885,16932,2024-05-23,2024-05-24,LATE,CarrierB,1
12886,16933,2024-09-25,2024-09-26,ON_TIME,CarrierC,5
12887,16934,2024-02-11,2024-02-15,LATE,CarrierC,1
12888,16935,2024-06-13,2024-06-15,LATE,CarrierC,5
12889,16936,2024-07-13,2024-07-14,ON_TIME,CarrierA,2
12890,16937,2024-11-21,2024-11-28,LATE,CarrierC,2
12891,16938,2024-04-13,2024-04-19,LATE,CarrierA,2
12892,16939,2024-09-02,2024-09-08,LATE,CarrierC,1
12893,16940,2024-03-06,2024-03-13,LATE,CarrierA,3
12894,16943,2024-01-10,2024-01-13,LATE,CarrierA,3
12895,16947,2024-10-31,2024-11-07,LATE,CarrierA,5
12896,16948,2024-11-11,2024-11-15,LATE,CarrierC,4
12897,16952,2024-12-24,2024-12-29,LATE,CarrierA,4
12898,16953,2024-03-12,2024-03-14,LATE,CarrierA,3
12899,16954,2024-08-12,2024-08-16,LATE,CarrierC,1
12900,16955,2024-01-14,2024-01-17,ON_TIME,CarrierC,1
12901,16956,2024-01-05,2024-01-11,LATE,CarrierA,4
12902,16957,2024-01-25,2024-01-27,LATE,CarrierC,5
12903,16958,2024-11-04,2024-11-10,LATE,CarrierC,1
12904,16959,2024-10-21,2024-10-23,LATE,CarrierB,3
12905,16961,2024-02-02,2024-02-03,ON_TIME,CarrierA,1
12906,16962,2024-03-04,2024-03-05,ON_TIME,CarrierC,3
12907,16963,2024-08-08,2024-08-11,LATE,CarrierA,3
12908,16964,2024-12-25,2024-12-30,LATE,CarrierC,5
12909,16965,2024-03-22,2024-03-26,LATE,CarrierA,3
12910,16966,2024-08-22,2024-08-23,LATE,CarrierC,4
12911,16967,2024-01-09,2024-01-12,LATE,CarrierA,1
12912,16968,2024-04-15,2024-04-16,ON_TIME,CarrierB,5
12913,16969,2024-12-04,2024-12-10,LATE,CarrierB,2
12914,16970,2024-06-13,2024-06-19,LATE,CarrierB,4
12915,16971,2024-12-08,2024-12-13,LATE,CarrierB,5
12916,16972,2024-02-22,2024-02-24,ON_TIME,CarrierB,2
12917,16973,2024-06-06,2024-06-09,LATE,CarrierA,2
12918,16974,2024-01-15,2024-01-18,LATE,CarrierA,4
12919,16975,2024-07-04,2024-07-11,LATE,CarrierA,4
12920,16978,2024-11-05,2024-11-12,LATE,CarrierB,2
12921,16979,2024-05-28,2024-05-30,LATE,CarrierA,2
12922,16982,2024-07-19,2024-07-21,LATE,CarrierA,2
12923,16983,2024-04-08,2024-04-09,ON_TIME,CarrierA,3
12924,16984,2024-06-04,2024-06-10,LATE,CarrierC,4
12925,16985,2024-09-06,2024-09-08,ON_TIME,CarrierA,2
12926,16986,2024-06-28,2024-07-04,LATE,CarrierA,2
12927,16987,2024-03-14,2024-03-18,LATE,CarrierB,1
12928,16988,2024-03-01,2024-03-03,ON_TIME,CarrierC,4
12929,16989,2024-02-17,2024-02-23,LATE,CarrierC,5
12930,16990,2024-05-17,2024-05-24,LATE,CarrierB,4
12931,16991,2024-07-31,2024-08-06,LATE,CarrierC,2
12932,16992,2024-03-28,2024-04-03,LATE,CarrierA,1
12933,16993,2024-09-28,2024-10-01,ON_TIME,CarrierA,2
12934,16995,2024-09-20,2024-09-23,ON_TIME,CarrierB,3
12935,16997,2024-08-14,2024-08-18,LATE,CarrierA,3
12936,16998,2024-08-03,2024-08-08,ON_TIME,CarrierC,5
12937,17000,2024-08-21,2024-08-22,LATE,CarrierC,2
12938,17001,2024-07-10,2024-07-13,ON_TIME,CarrierB,5
12939,17003,2024-06-27,2024-06-28,ON_TIME,CarrierC,3
12940,17004,2024-02-23,2024-02-27,LATE,CarrierC,5
12941,17006,2024-01-08,2024-01-15,LATE,CarrierB,5
12942,17007,2024-08-01,2024-08-05,LATE,CarrierA,2
12943,17008,2024-07-15,2024-07-18,ON_TIME,CarrierB,3
12944,17009,2024-01-02,2024-01-08,LATE,CarrierC,5
12945,17010,2024-04-13,2024-04-16,ON_TIME,CarrierB,4
12946,17011,2024-12-28,2024-12-30,LATE,CarrierA,3
12947,17012,2024-04-10,2024-04-12,ON_TIME,CarrierC,5
12948,17014,2024-12-20,2024-12-21,ON_TIME,CarrierB,4
12949,17015,2024-11-02,2024-11-08,LATE,CarrierC,4
12950,17016,2024-09-06,2024-09-08,LATE,CarrierC,1
12951,17017,2024-12-16,2024-12-21,LATE,CarrierB,3
12952,17018,2024-10-18,2024-10-23,LATE,CarrierC,2
12953,17019,2024-09-25,2024-10-02,LATE,CarrierC,4
12954,17021,2024-11-30,2024-12-07,LATE,CarrierA,3
12955,17022,2024-09-06,2024-09-13,LATE,CarrierC,3
12956,17023,2024-08-08,2024-08-09,ON_TIME,CarrierB,5
12957,17026,2024-09-21,2024-09-24,ON_TIME,CarrierB,4
12958,17027,2024-06-14,2024-06-15,ON_TIME,CarrierB,1
12959,17028,2024-01-25,2024-01-27,ON_TIME,CarrierC,4
12960,17030,2024-04-30,2024-05-01,ON_TIME,CarrierA,5
12961,17031,2024-07-04,2024-07-07,LATE,CarrierA,5
12962,17033,2024-10-29,2024-10-30,ON_TIME,CarrierB,2
12963,17034,2024-09-08,2024-09-15,LATE,CarrierB,5
12964,17035,2024-04-01,2024-04-08,LATE,CarrierC,5
12965,17036,2024-08-19,2024-08-26,LATE,CarrierA,2
12966,17038,2024-11-26,2024-12-03,LATE,CarrierB,3
12967,17039,2024-08-25,2024-08-28,ON_TIME,CarrierA,2
12968,17041,2024-10-22,2024-10-23,LATE,CarrierB,3
12969,17042,2024-11-18,2024-11-21,LATE,CarrierA,5
12970,17043,2024-02-14,2024-02-21,LATE,CarrierB,4
12971,17044,2024-11-30,2024-12-05,LATE,CarrierB,4
12972,17046,2024-06-25,2024-06-28,LATE,CarrierA,3
12973,17048,2024-02-06,2024-02-07,ON_TIME,CarrierC,4
12974,17049,2024-01-17,2024-01-19,LATE,CarrierB,2
12975,17050,2024-05-02,2024-05-03,ON_TIME,CarrierA,5
12976,17051,2024-08-28,2024-09-01,LATE,CarrierB,5
12977,17053,2024-01-22,2024-01-23,ON_TIME,CarrierC,2
12978,17054,2024-12-08,2024-12-11,LATE,CarrierB,4
12979,17056,2024-12-14,2024-12-21,LATE,CarrierC,4
12980,17057,2024-01-16,2024-01-20,LATE,CarrierA,2
12981,17058,2024-02-02,2024-02-09,LATE,CarrierC,2
12982,17059,2024-01-30,2024-02-05,LATE,CarrierC,1
12983,17060,2024-09-11,2024-09-14,LATE,CarrierB,5
12984,17062,2024-04-27,2024-04-29,LATE,CarrierB,4
12985,17063,2024-06-09,2024-06-11,LATE,CarrierC,1
12986,17064,2024-04-18,2024-04-22,LATE,CarrierC,5
12987,17065,2024-04-25,2024-04-27,ON_TIME,CarrierB,5
12988,17066,2024-09-30,2024-10-07,LATE,CarrierA,5
12989,17067,2024-12-06,2024-12-07,ON_TIME,CarrierB,2
12990,17068,2024-06-27,2024-06-29,LATE,CarrierA,4
12991,17069,2024-08-21,2024-08-26,LATE,CarrierB,3
12992,17070,2024-10-12,2024-10-13,LATE,CarrierB,3
12993,17071,2024-11-16,2024-11-23,LATE,CarrierB,5
12994,17072,2024-09-06,2024-09-08,ON_TIME,CarrierA,4
12995,17073,2024-02-25,2024-03-01,ON_TIME,CarrierC,5
12996,17075,2024-10-01,2024-10-03,LATE,CarrierA,1
12997,17077,2024-01-23,2024-01-30,LATE,CarrierB,5
12998,17078,2024-06-14,2024-06-18,LATE,CarrierC,1
12999,17079,2024-10-11,2024-10-15,LATE,CarrierC,1
13000,17080,2024-03-08,2024-03-11,ON_TIME,CarrierA,3
13001,17081,2024-09-25,2024-10-01,LATE,CarrierC,3
13002,17082,2024-08-06,2024-08-11,LATE,CarrierA,3
13003,17083,2024-12-03,2024-12-10,LATE,CarrierA,4
13004,17085,2024-07-07,2024-07-09,ON_TIME,CarrierB,1
13005,17087,2024-03-17,2024-03-23,LATE,CarrierB,4
13006,17088,2024-12-29,2025-01-04,LATE,CarrierC,1
13007,17090,2024-06-11,2024-06-13,LATE,CarrierC,5
13008,17091,2024-03-02,2024-03-04,ON_TIME,CarrierC,3
13009,17092,2024-01-29,2024-01-31,LATE,CarrierB,3
13010,17094,2024-01-28,2024-01-31,LATE,CarrierC,2
13011,17095,2024-09-16,2024-09-21,LATE,CarrierB,2
13012,17096,2024-12-11,2024-12-16,ON_TIME,CarrierB,1
13013,17097,2024-12-07,2024-12-13,LATE,CarrierB,2
13014,17098,2024-01-04,2024-01-08,LATE,CarrierA,5
13015,17099,2024-10-17,2024-10-19,ON_TIME,CarrierC,1
13016,17100,2024-09-15,2024-09-20,LATE,CarrierC,2
13017,17101,2024-10-08,2024-10-12,LATE,CarrierA,5
13018,17102,2024-11-02,2024-11-06,LATE,CarrierB,3
13019,17103,2024-09-05,2024-09-07,ON_TIME,CarrierB,3
13020,17104,2024-02-13,2024-02-17,LATE,CarrierC,2
13021,17105,2024-02-02,2024-02-09,LATE,CarrierA,3
13022,17108,2024-11-06,2024-11-11,LATE,CarrierC,5
13023,17110,2024-09-29,2024-10-01,ON_TIME,CarrierC,3
13024,17111,2024-11-12,2024-11-13,ON_TIME,CarrierA,1
13025,17112,2024-10-30,2024-11-03,ON_TIME,CarrierB,4
13026,17113,2024-02-13,2024-02-17,LATE,CarrierA,1
13027,17114,2024-10-30,2024-10-31,ON_TIME,CarrierA,3
13028,17116,2024-10-17,2024-10-23,LATE,CarrierA,3
13029,17119,2024-03-26,2024-03-29,LATE,CarrierA,2
13030,17120,2024-07-25,2024-07-27,LATE,CarrierA,3
13031,17124,2024-06-26,2024-07-02,LATE,CarrierA,4
13032,17125,2024-05-18,2024-05-23,LATE,CarrierC,1
13033,17126,2024-04-16,2024-04-21,LATE,CarrierC,3
13034,17128,2024-04-19,2024-04-23,LATE,CarrierA,2
13035,17129,2024-08-11,2024-08-14,LATE,CarrierA,2
13036,17130,2024-12-14,2024-12-17,LATE,CarrierA,4
13037,17132,2024-12-01,2024-12-08,LATE,CarrierC,4
13038,17133,2024-09-06,2024-09-13,LATE,CarrierC,4
13039,17134,2024-02-06,2024-02-12,LATE,CarrierC,1
13040,17135,2024-09-26,2024-10-03,LATE,CarrierB,3
13041,17136,2024-03-16,2024-03-23,LATE,CarrierB,1
13042,17138,2024-03-23,2024-03-26,LATE,CarrierC,5
13043,17139,2024-07-12,2024-07-19,LATE,CarrierA,1
13044,17140,2024-08-02,2024-08-08,LATE,CarrierC,2
13045,17142,2024-12-01,2024-12-02,ON_TIME,CarrierA,1
13046,17143,2024-03-26,2024-03-27,LATE,CarrierC,2
13047,17144,2024-09-24,2024-09-26,LATE,CarrierC,5
13048,17145,2024-10-27,2024-10-28,LATE,CarrierB,2
13049,17146,2024-06-03,2024-06-05,ON_TIME,CarrierB,5
13050,17147,2024-11-03,2024-11-05,LATE,CarrierC,1
13051,17148,2024-09-12,2024-09-15,LATE,CarrierA,1
13052,17149,2024-09-29,2024-10-03,LATE,CarrierA,5
13053,17150,2024-12-26,2025-01-02,LATE,CarrierB,5
13054,17151,2024-11-09,2024-11-13,LATE,CarrierB,2
13055,17152,2024-12-07,2024-12-11,LATE,CarrierC,2
13056,17153,2024-05-13,2024-05-20,LATE,CarrierC,4
13057,17157,2024-03-25,2024-04-01,LATE,CarrierB,2
13058,17158,2024-11-03,2024-11-08,LATE,CarrierB,4
13059,17160,2024-08-01,2024-08-02,ON_TIME,CarrierA,2
13060,17162,2024-08-04,2024-08-10,LATE,CarrierB,4
13061,17165,2024-04-24,2024-04-30,LATE,CarrierC,3
13062,17166,2024-04-14,2024-04-18,ON_TIME,CarrierA,3
13063,17168,2024-08-28,2024-09-03,LATE,CarrierC,3
13064,17169,2024-01-29,2024-02-01,LATE,CarrierA,4
13065,17170,2024-05-07,2024-05-09,LATE,CarrierC,1
13066,17171,2024-01-04,2024-01-07,LATE,CarrierB,4
13067,17172,2024-04-06,2024-04-09,LATE,CarrierB,1
13068,17173,2024-01-12,2024-01-19,LATE,CarrierC,2
13069,17174,2024-06-15,2024-06-19,ON_TIME,CarrierA,4
13070,17175,2024-10-26,2024-10-29,LATE,CarrierC,4
13071,17176,2024-09-28,2024-10-03,LATE,CarrierC,3
13072,17177,2024-03-09,2024-03-16,LATE,CarrierC,2
13073,17178,2024-06-16,2024-06-17,ON_TIME,CarrierB,2
13074,17179,2024-09-13,2024-09-15,LATE,CarrierA,5
13075,17180,2024-12-22,2024-12-28,LATE,CarrierC,2
13076,17181,2024-09-11,2024-09-14,LATE,CarrierC,5
13077,17182,2024-09-04,2024-09-07,LATE,CarrierA,5
13078,17183,2024-02-29,2024-03-04,LATE,CarrierA,4
13079,17185,2024-05-26,2024-05-31,LATE,CarrierB,2
13080,17187,2024-08-16,2024-08-20,LATE,CarrierC,2
13081,17188,2024-10-12,2024-10-18,LATE,CarrierA,5
13082,17190,2024-04-22,2024-04-29,LATE,CarrierA,5
13083,17191,2024-08-29,2024-09-04,LATE,CarrierA,2
13084,17192,2024-12-16,2024-12-18,ON_TIME,CarrierB,4
13085,17193,2024-11-29,2024-11-30,ON_TIME,CarrierA,3
13086,17195,2024-07-23,2024-07-27,LATE,CarrierA,4
13087,17197,2024-11-24,2024-12-01,LATE,CarrierC,2
13088,17198,2024-10-22,2024-10-23,ON_TIME,CarrierB,1
13089,17199,2024-07-05,2024-07-11,LATE,CarrierC,2
13090,17200,2024-07-30,2024-08-03,LATE,CarrierA,2
13091,17201,2024-09-08,2024-09-12,LATE,CarrierB,4
13092,17202,2024-08-16,2024-08-23,LATE,CarrierA,5
13093,17204,2024-02-03,2024-02-10,LATE,CarrierC,2
13094,17205,2024-12-01,2024-12-06,LATE,CarrierA,3
13095,17206,2024-06-02,2024-06-07,LATE,CarrierC,1
13096,17209,2024-10-02,2024-10-09,LATE,CarrierB,5
13097,17211,2024-01-25,2024-01-31,LATE,CarrierC,1
13098,17212,2024-04-30,2024-05-05,LATE,CarrierA,3
13099,17213,2024-03-30,2024-04-04,LATE,CarrierC,1
13100,17215,2024-02-19,2024-02-20,ON_TIME,CarrierA,4
13101,17216,2024-11-24,2024-12-01,LATE,CarrierA,1
13102,17217,2024-04-23,2024-04-28,LATE,CarrierA,2
13103,17218,2024-10-08,2024-10-12,LATE,CarrierB,2
13104,17219,2024-10-30,2024-11-02,LATE,CarrierB,5
13105,17220,2024-05-15,2024-05-22,LATE,CarrierB,5
13106,17221,2024-11-28,2024-12-01,LATE,CarrierA,1
13107,17222,2024-01-06,2024-01-11,LATE,CarrierA,3
13108,17225,2024-07-03,2024-07-07,ON_TIME,CarrierB,1
13109,17226,2024-02-27,2024-03-01,ON_TIME,CarrierC,2
13110,17227,2024-06-11,2024-06-18,LATE,CarrierA,1
13111,17228,2024-01-23,2024-01-30,LATE,CarrierC,3
13112,17229,2024-03-08,2024-03-10,LATE,CarrierC,5
13113,17231,2024-10-26,2024-11-02,LATE,CarrierA,3
13114,17232,2024-10-27,2024-10-30,LATE,CarrierB,4
13115,17235,2024-06-15,2024-06-16,LATE,CarrierB,2
13116,17236,2024-03-24,2024-03-29,LATE,CarrierB,3
13117,17238,2024-07-23,2024-07-26,LATE,CarrierA,3
13118,17240,2024-04-15,2024-04-22,LATE,CarrierA,1
13119,17243,2024-05-01,2024-05-08,LATE,CarrierC,5
13120,17244,2024-09-18,2024-09-19,ON_TIME,CarrierA,1
13121,17246,2024-12-31,2025-01-03,ON_TIME,CarrierC,4
13122,17247,2024-02-05,2024-02-07,ON_TIME,CarrierC,5
13123,17248,2024-12-31,2025-01-07,LATE,CarrierB,5
13124,17249,2024-06-23,2024-06-25,ON_TIME,CarrierC,1
13125,17250,2024-11-24,2024-11-27,LATE,CarrierC,3
13126,17251,2024-08-19,2024-08-20,ON_TIME,CarrierC,3
13127,17252,2024-07-04,2024-07-08,LATE,CarrierC,4
13128,17255,2024-08-21,2024-08-26,LATE,CarrierA,5
13129,17256,2024-05-14,2024-05-21,LATE,CarrierB,3
13130,17257,2024-02-17,2024-02-21,LATE,CarrierC,2
13131,17258,2024-04-21,2024-04-26,LATE,CarrierB,5
13132,17259,2024-03-23,2024-03-24,ON_TIME,CarrierC,1
13133,17260,2024-02-08,2024-02-13,LATE,CarrierC,2
13134,17261,2024-09-12,2024-09-14,LATE,CarrierA,2
13135,17262,2024-05-26,2024-06-02,LATE,CarrierA,4
13136,17263,2024-11-15,2024-11-19,LATE,CarrierA,2
13137,17265,2024-10-21,2024-10-23,LATE,CarrierB,3
13138,17266,2024-03-08,2024-03-09,LATE,CarrierB,1
13139,17267,2024-01-27,2024-02-01,LATE,CarrierC,1
13140,17268,2024-05-04,2024-05-05,ON_TIME,CarrierA,2
13141,17269,2024-02-21,2024-02-27,LATE,CarrierC,5
13142,17270,2024-05-31,2024-06-06,LATE,CarrierA,1
13143,17271,2024-07-06,2024-07-13,LATE,CarrierB,4
13144,17272,2024-09-08,2024-09-10,LATE,CarrierC,3
13145,17273,2024-05-26,2024-05-30,LATE,CarrierB,1
13146,17277,2024-05-29,2024-06-04,LATE,CarrierA,5
13147,17278,2024-03-09,2024-03-11,ON_TIME,CarrierB,5
13148,17279,2024-08-11,2024-08-13,ON_TIME,CarrierA,1
13149,17280,2024-07-31,2024-08-05,LATE,CarrierA,1
13150,17281,2024-07-11,2024-07-17,LATE,CarrierA,3
13151,17282,2024-10-26,2024-10-29,LATE,CarrierA,2
13152,17284,2024-10-10,2024-10-12,ON_TIME,CarrierC,5
13153,17287,2024-02-21,2024-02-25,LATE,CarrierC,4
13154,17288,2024-07-04,2024-07-06,ON_TIME,CarrierB,1
13155,17289,2024-09-04,2024-09-05,ON_TIME,CarrierB,1
13156,17290,2024-03-28,2024-04-03,LATE,CarrierA,3
13157,17291,2024-05-18,2024-05-19,ON_TIME,CarrierA,2
13158,17292,2024-02-08,2024-02-11,LATE,CarrierC,5
13159,17294,2024-03-14,2024-03-17,ON_TIME,CarrierC,5
13160,17295,2024-09-14,2024-09-17,LATE,CarrierC,1
13161,17296,2024-02-16,2024-02-23,LATE,CarrierB,2
13162,17299,2024-05-28,2024-06-03,LATE,CarrierC,5
13163,17300,2024-11-08,2024-11-13,LATE,CarrierA,3
13164,17301,2024-12-14,2024-12-20,LATE,CarrierB,4
13165,17302,2024-10-05,2024-10-09,LATE,CarrierC,4
13166,17303,2024-10-17,2024-10-24,LATE,CarrierC,2
13167,17305,2024-03-14,2024-03-15,LATE,CarrierC,1
13168,17306,2024-06-12,2024-06-19,LATE,CarrierC,5
13169,17309,2024-06-21,2024-06-28,LATE,CarrierC,4
13170,17310,2024-01-19,2024-01-23,LATE,CarrierB,1
13171,17311,2024-11-01,2024-11-06,LATE,CarrierC,2
13172,17312,2024-08-27,2024-08-30,ON_TIME,CarrierA,5
13173,17313,2024-06-27,2024-07-03,LATE,CarrierC,3
13174,17315,2024-02-29,2024-03-03,LATE,CarrierB,1
13175,17316,2024-12-25,2024-12-29,ON_TIME,CarrierC,3
13176,17317,2024-07-10,2024-07-13,LATE,CarrierA,2
13177,17319,2024-05-01,2024-05-02,ON_TIME,CarrierB,5
13178,17320,2024-11-06,2024-11-08,LATE,CarrierA,3
13179,17321,2024-02-04,2024-02-08,LATE,CarrierB,3
13180,17322,2024-11-08,2024-11-13,LATE,CarrierA,2
13181,17323,2024-01-31,2024-02-07,LATE,CarrierC,2
13182,17324,2024-05-30,2024-06-03,LATE,CarrierB,2
13183,17325,2024-03-04,2024-03-05,LATE,CarrierC,1
13184,17326,2024-01-10,2024-01-12,LATE,CarrierB,3
