order_id,customer_id,order_date,required_ship_date,order_status,order_amount,priority,region
6435,1959,2024-02-06,2024-02-09,SHIPPED,22.84,MEDIUM,North
6436,1220,2024-03-15,2024-03-16,SHIPPED,26.76,LOW,East
6437,1634,2024-02-27,2024-03-01,SHIPPED,35.71,LOW,East
6438,1745,2024-01-19,2024-01-20,SHIPPED,26.76,LOW,East
6439,1732,2024-07-06,2024-07-08,SHIPPED,28.09,MEDIUM,South
6440,1322,2024-05-18,2024-05-23,SHIPPED,81.02,LOW,West
6441,1850,2024-05-22,2024-05-25,PENDING,29.73,HIGH,South
6442,1002,2024-04-17,2024-04-22,SHIPPED,34.37,HIGH,West
6443,1693,2024-08-08,2024-08-13,SHIPPED,45.95,HIGH,South
6444,1205,2024-05-24,2024-05-26,CANCELLED,24.98,HIGH,West
6445,1831,2024-12-11,2024-12-14,PENDING,50.03,MEDIUM,West
6446,1039,2024-01-05,2024-01-09,PENDING,30.59,LOW,East
6447,1058,2024-02-25,2024-02-27,SHIPPED,38.91,MEDIUM,West
6448,1950,2024-09-11,2024-09-16,SHIPPED,20.98,LOW,East
6449,1573,2024-08-09,2024-08-12,SHIPPED,35.17,MEDIUM,South
6450,1643,2024-12-25,2024-12-27,SHIPPED,68.11,MEDIUM,West
6451,1506,2024-02-17,2024-02-19,PENDING,43.74,MEDIUM,West
6452,1571,2024-10-30,2024-11-03,SHIPPED,12.94,LOW,South
6453,1883,2024-06-11,2024-06-12,SHIPPED,49.63,LOW,West
6454,1842,2024-08-23,2024-08-26,PENDING,30.39,LOW,West
6455,1121,2024-09-04,2024-09-07,SHIPPED,30.32,HIGH,North
6456,1478,2024-12-30,2025-01-02,SHIPPED,12.29,LOW,South
6457,1618,2024-04-09,2024-04-12,SHIPPED,44.07,LOW,North
6458,1095,2024-01-21,2024-01-22,SHIPPED,27.74,LOW,East
6459,1858,2024-04-11,2024-04-13,SHIPPED,14.96,LOW,East
6460,1413,2024-01-05,2024-01-07,SHIPPED,20.42,LOW,North
6461,1234,2024-07-15,2024-07-16,SHIPPED,36.51,MEDIUM,South
6462,1897,2024-05-28,2024-05-30,SHIPPED,41.92,LOW,North
6463,1061,2024-12-10,2024-12-11,SHIPPED,60.72,HIGH,East
6464,1255,2024-11-25,2024-11-26,SHIPPED,32.94,MEDIUM,West
6465,1560,2024-07-29,2024-07-31,SHIPPED,57.78,HIGH,North
6466,1904,2024-06-08,2024-06-10,SHIPPED,41.97,HIGH,North
6467,1347,2024-05-25,2024-05-26,SHIPPED,75.14,LOW,West
6468,1670,2024-02-27,2024-03-02,SHIPPED,36.32,LOW,East
6469,1123,2024-12-19,2024-12-24,SHIPPED,36.29,HIGH,East
6470,1481,2024-08-27,2024-08-30,SHIPPED,34.57,MEDIUM,East
6471,1316,2024-03-19,2024-03-20,SHIPPED,58.98,MEDIUM,East
6472,1503,2024-05-31,2024-06-02,SHIPPED,27.54,HIGH,West
6473,1718,2024-01-05,2024-01-06,SHIPPED,90.22,HIGH,North
6474,1047,2024-06-29,2024-07-01,SHIPPED,37.97,MEDIUM,South
6475,1408,2024-12-17,2024-12-18,SHIPPED,25.27,MEDIUM,East
6476,1931,2024-07-19,2024-07-21,SHIPPED,25.63,MEDIUM,East
6477,1135,2024-05-12,2024-05-16,SHIPPED,53.38,MEDIUM,South
6478,1200,2024-05-01,2024-05-06,SHIPPED,33.08,MEDIUM,North
6479,1249,2024-06-17,2024-06-19,PENDING,17.05,MEDIUM,East
6480,1313,2024-12-19,2024-12-23,SHIPPED,16.88,MEDIUM,East
6481,1868,2024-12-11,2024-12-16,SHIPPED,39.65,LOW,West
6482,1367,2024-11-03,2024-11-05,PENDING,27.93,LOW,South
6483,1428,2024-04-07,2024-04-10,SHIPPED,31.14,LOW,East
6484,1829,2024-10-08,2024-10-09,PENDING,49.15,MEDIUM,West
6485,1806,2024-09-24,2024-09-25,SHIPPED,21.17,LOW,West
6486,1479,2024-11-21,2024-11-22,SHIPPED,52.17,LOW,South
6487,1313,2024-12-05,2024-12-07,SHIPPED,24.99,LOW,East
6488,1499,2024-01-19,2024-01-22,CANCELLED,15.89,HIGH,West
6489,1720,2024-05-11,2024-05-14,SHIPPED,49.51,LOW,South
6490,1354,2024-04-05,2024-04-08,SHIPPED,37.89,HIGH,North
6491,1484,2024-07-28,2024-08-02,SHIPPED,49.79,HIGH,East
6492,1210,2024-01-05,2024-01-07,SHIPPED,29.6,MEDIUM,South
6493,1703,2024-05-07,2024-05-11,SHIPPED,74.23,LOW,West
6494,1043,2024-02-23,2024-02-28,PENDING,36.86,HIGH,South
6495,1540,2024-07-16,2024-07-18,CANCELLED,23.26,LOW,South
6496,1570,2024-07-24,2024-07-27,SHIPPED,44.72,LOW,West
6497,1582,2024-06-28,2024-06-30,SHIPPED,34.18,MEDIUM,South
6498,1091,2024-08-28,2024-08-31,SHIPPED,35.97,MEDIUM,South
6499,1264,2024-09-30,2024-10-04,SHIPPED,73.32,MEDIUM,South
6500,1894,2024-11-15,2024-11-18,PENDING,37.73,LOW,North
6501,1219,2024-05-17,2024-05-22,SHIPPED,44.85,HIGH,West
6502,1901,2024-01-23,2024-01-25,PENDING,28.47,LOW,West
6503,1924,2024-04-29,2024-04-30,SHIPPED,46.62,LOW,East
6504,1441,2024-04-24,2024-04-27,SHIPPED,67.96,HIGH,West
6505,1400,2024-03-22,2024-03-25,SHIPPED,42.89,LOW,North
6506,1399,2024-07-14,2024-07-15,PENDING,14.46,LOW,West
6507,1726,2024-06-28,2024-07-03,SHIPPED,43.84,LOW,West
6508,1990,2024-12-17,2024-12-21,SHIPPED,69.17,HIGH,East
6509,1898,2024-06-23,2024-06-27,PENDING,30.46,MEDIUM,West
6510,1788,2024-07-16,2024-07-21,SHIPPED,32.55,MEDIUM,East
6511,1575,2024-01-26,2024-01-28,PENDING,52.72,HIGH,East
6512,1857,2024-04-08,2024-04-12,SHIPPED,59.54,HIGH,North
6513,1803,2024-08-20,2024-08-25,SHIPPED,24.79,LOW,North
6514,1489,2024-07-09,2024-07-12,SHIPPED,27.34,LOW,West
6515,1484,2024-03-06,2024-03-07,SHIPPED,56.38,LOW,East
6516,1756,2024-09-02,2024-09-04,SHIPPED,62.11,HIGH,North
6517,1469,2024-04-13,2024-04-15,SHIPPED,16.86,MEDIUM,East
6518,1573,2024-07-09,2024-07-12,SHIPPED,25.91,MEDIUM,South
6519,1937,2024-05-20,2024-05-24,SHIPPED,20.52,MEDIUM,East
6520,1843,2024-06-27,2024-06-29,SHIPPED,39.24,LOW,East
6521,1681,2024-09-17,2024-09-18,SHIPPED,34.4,MEDIUM,South
6522,1444,2024-06-23,2024-06-26,SHIPPED,20.2,HIGH,East
6523,1268,2024-06-12,2024-06-14,SHIPPED,38.51,LOW,North
6524,1266,2024-01-19,2024-01-22,SHIPPED,56.9,MEDIUM,West
6525,1053,2024-01-20,2024-01-24,SHIPPED,36.16,HIGH,South
6526,1527,2024-10-13,2024-10-18,SHIPPED,22.57,LOW,South
6527,1519,2024-12-26,2024-12-29,PENDING,45.01,MEDIUM,South
6528,1615,2024-08-26,2024-08-30,SHIPPED,24.32,LOW,West
6529,1058,2024-02-13,2024-02-15,SHIPPED,13.03,MEDIUM,East
6530,1824,2024-07-14,2024-07-16,CANCELLED,36.93,MEDIUM,East
6531,1039,2024-07-13,2024-07-17,SHIPPED,66.35,HIGH,West
6532,1236,2024-12-22,2024-12-24,SHIPPED,47.16,LOW,South
6533,1954,2024-12-10,2024-12-12,SHIPPED,36.34,LOW,South
6534,1385,2024-02-18,2024-02-20,SHIPPED,63.59,LOW,East
6535,1605,2024-02-28,2024-03-03,SHIPPED,21.04,MEDIUM,West
6536,1733,2024-05-11,2024-05-15,SHIPPED,45.43,LOW,West
6537,1715,2024-06-15,2024-06-18,SHIPPED,35.15,HIGH,East
6538,1649,2024-05-14,2024-05-15,SHIPPED,37.64,HIGH,West
6539,1299,2024-03-29,2024-04-03,SHIPPED,30.49,MEDIUM,North
6540,1394,2024-09-27,2024-09-29,PENDING,35.48,MEDIUM,East
6541,1206,2024-09-19,2024-09-20,CANCELLED,12.26,HIGH,West
6542,1335,2024-04-25,2024-04-26,PENDING,20.78,LOW,West
6543,1592,2024-07-14,2024-07-18,CANCELLED,35.55,MEDIUM,East
6544,1729,2024-12-19,2024-12-23,SHIPPED,97.18,HIGH,North
6545,1513,2024-04-17,2024-04-18,SHIPPED,59.73,MEDIUM,East
6546,1177,2024-12-27,2024-12-31,SHIPPED,35.98,MEDIUM,North
6547,1395,2024-02-16,2024-02-19,SHIPPED,53.04,MEDIUM,West
6548,1370,2024-08-28,2024-08-31,PENDING,44.28,HIGH,North
6549,1857,2024-11-04,2024-11-09,SHIPPED,21.61,LOW,West
6550,1790,2024-08-17,2024-08-22,CANCELLED,31.07,HIGH,South
6551,1657,2024-09-01,2024-09-06,SHIPPED,20.44,HIGH,East
6552,1317,2024-11-11,2024-11-13,SHIPPED,25.78,MEDIUM,East
6553,1735,2024-09-06,2024-09-09,SHIPPED,44.2,MEDIUM,West
6554,1368,2024-03-17,2024-03-19,SHIPPED,35.71,LOW,North
6555,1383,2024-03-02,2024-03-05,SHIPPED,23.59,MEDIUM,South
6556,1061,2024-02-28,2024-02-29,SHIPPED,19.65,HIGH,East
6557,1805,2024-08-25,2024-08-27,SHIPPED,41.87,MEDIUM,East
6558,1504,2024-07-07,2024-07-12,SHIPPED,59.01,HIGH,East
6559,1238,2024-02-25,2024-02-28,SHIPPED,26.65,LOW,East
6560,1194,2024-03-18,2024-03-23,SHIPPED,38.79,LOW,East
6561,1677,2024-08-09,2024-08-13,SHIPPED,46.42,LOW,South
6562,1962,2024-02-16,2024-02-19,SHIPPED,109.48,LOW,East
6563,1221,2024-05-17,2024-05-20,SHIPPED,39.76,LOW,West
6564,1060,2024-01-24,2024-01-29,SHIPPED,18.22,HIGH,East
6565,1128,2024-01-29,2024-02-03,SHIPPED,45.37,HIGH,South
6566,1989,2024-05-14,2024-05-19,SHIPPED,140.16,LOW,East
6567,1684,2024-12-16,2024-12-19,SHIPPED,44.92,MEDIUM,West
6568,1991,2024-12-15,2024-12-16,SHIPPED,33.53,MEDIUM,West
6569,1155,2024-10-07,2024-10-11,SHIPPED,43.45,MEDIUM,East
6570,1916,2024-10-18,2024-10-23,SHIPPED,59.2,LOW,West
6571,1377,2024-07-07,2024-07-08,SHIPPED,23.95,HIGH,East
6572,1621,2024-03-11,2024-03-16,SHIPPED,31.2,MEDIUM,West
6573,1780,2024-07-24,2024-07-27,SHIPPED,47.76,HIGH,West
6574,1922,2024-08-29,2024-08-30,SHIPPED,146.36,HIGH,North
6575,1867,2024-11-01,2024-11-04,PENDING,43.04,LOW,West
6576,1902,2024-07-02,2024-07-04,PENDING,31.69,MEDIUM,West
6577,1789,2024-05-07,2024-05-12,PENDING,24.28,LOW,West
6578,1585,2024-08-17,2024-08-21,SHIPPED,22.82,LOW,East
6579,1998,2024-02-10,2024-02-11,SHIPPED,25.03,MEDIUM,West
6580,1436,2024-10-07,2024-10-09,SHIPPED,70.94,HIGH,South
6581,1974,2024-06-10,2024-06-15,SHIPPED,18.37,LOW,South
6582,1206,2024-11-07,2024-11-09,SHIPPED,41.73,LOW,North
6583,1387,2024-12-05,2024-12-06,SHIPPED,53.23,LOW,West
6584,1479,2024-06-06,2024-06-10,CANCELLED,58.67,MEDIUM,East
6585,1790,2024-11-19,2024-11-20,PENDING,26.04,MEDIUM,West
6586,1886,2024-01-21,2024-01-25,SHIPPED,22.09,HIGH,North
6587,1837,2024-12-12,2024-12-15,SHIPPED,14.15,LOW,South
6588,1983,2024-01-10,2024-01-15,SHIPPED,26.06,HIGH,South
6589,1339,2024-03-27,2024-03-29,SHIPPED,36.41,HIGH,East
6590,1868,2024-02-02,2024-02-05,CANCELLED,39.04,HIGH,West
6591,1339,2024-12-26,2024-12-31,SHIPPED,38.37,LOW,North
6592,1203,2024-12-04,2024-12-06,SHIPPED,22.85,LOW,North
6593,1160,2024-07-21,2024-07-24,SHIPPED,27.19,LOW,South
6594,1539,2024-01-04,2024-01-09,SHIPPED,29.88,HIGH,East
6595,1391,2024-01-23,2024-01-28,SHIPPED,51.77,HIGH,West
6596,1768,2024-07-15,2024-07-18,SHIPPED,24.41,LOW,East
6597,1676,2024-11-04,2024-11-05,SHIPPED,17.83,LOW,West
6598,1574,2024-09-30,2024-10-04,SHIPPED,58.86,MEDIUM,North
6599,1533,2024-09-29,2024-10-03,SHIPPED,42.5,LOW,East
6600,1069,2024-04-16,2024-04-17,SHIPPED,58.21,MEDIUM,West
6601,1892,2024-07-18,2024-07-23,SHIPPED,19.96,MEDIUM,South
6602,1404,2024-12-08,2024-12-10,SHIPPED,39.51,MEDIUM,East
6603,1607,2024-08-02,2024-08-03,SHIPPED,19.37,MEDIUM,East
6604,1674,2024-01-02,2024-01-07,PENDING,14.04,HIGH,West
6605,1590,2024-04-30,2024-05-03,SHIPPED,30.12,MEDIUM,North
6606,1516,2024-04-12,2024-04-15,SHIPPED,46.57,HIGH,South
6607,1827,2024-05-28,2024-06-02,PENDING,50.13,LOW,East
6608,1119,2024-05-31,2024-06-03,SHIPPED,57.34,LOW,West
6609,1813,2024-02-22,2024-02-26,SHIPPED,40.78,HIGH,North
6610,1689,2024-06-14,2024-06-15,CANCELLED,15.45,MEDIUM,West
6611,1687,2024-11-01,2024-11-05,SHIPPED,8.04,LOW,South
6612,1901,2024-06-15,2024-06-20,SHIPPED,16.0,LOW,South
6613,1216,2024-11-11,2024-11-12,SHIPPED,74.68,LOW,South
6614,1055,2024-12-29,2025-01-01,SHIPPED,33.33,LOW,East
6615,1365,2024-10-21,2024-10-22,SHIPPED,58.55,HIGH,West
6616,1698,2024-03-11,2024-03-12,SHIPPED,38.13,LOW,South
6617,1503,2024-05-07,2024-05-10,SHIPPED,11.5,HIGH,South
6618,1743,2024-02-02,2024-02-04,SHIPPED,36.34,LOW,West
6619,1766,2024-06-05,2024-06-08,SHIPPED,39.42,LOW,West
6620,1924,2024-11-25,2024-11-29,SHIPPED,48.96,LOW,East
6621,1454,2024-09-22,2024-09-24,SHIPPED,44.58,MEDIUM,South
6622,1103,2024-07-22,2024-07-26,SHIPPED,24.16,LOW,North
6623,1076,2024-07-13,2024-07-18,SHIPPED,19.86,LOW,East
6624,1229,2024-04-18,2024-04-22,SHIPPED,22.57,MEDIUM,South
6625,1913,2024-06-07,2024-06-08,SHIPPED,39.1,HIGH,North
6626,1257,2024-10-09,2024-10-14,SHIPPED,24.22,LOW,West
6627,1263,2024-01-27,2024-01-29,SHIPPED,46.5,LOW,East
6628,1330,2024-08-14,2024-08-18,SHIPPED,35.03,LOW,North
6629,1992,2024-09-08,2024-09-13,SHIPPED,23.97,LOW,East
6630,1181,2024-09-21,2024-09-25,SHIPPED,39.12,MEDIUM,South
6631,1892,2024-09-18,2024-09-19,SHIPPED,58.31,HIGH,North
6632,1767,2024-05-13,2024-05-14,SHIPPED,82.84,HIGH,East
6633,1549,2024-01-26,2024-01-28,SHIPPED,27.04,LOW,North
6634,1687,2024-02-12,2024-02-15,SHIPPED,27.56,LOW,East
6635,1026,2024-01-19,2024-01-22,SHIPPED,39.32,LOW,South
6636,1275,2024-01-16,2024-01-17,PENDING,14.06,MEDIUM,North
6637,1651,2024-04-14,2024-04-19,SHIPPED,67.52,MEDIUM,South
6638,1298,2024-10-05,2024-10-07,SHIPPED,29.97,MEDIUM,North
6639,1956,2024-07-21,2024-07-25,SHIPPED,17.41,HIGH,West
6640,1798,2024-07-26,2024-07-30,SHIPPED,53.64,MEDIUM,South
6641,1090,2024-06-14,2024-06-19,SHIPPED,32.08,LOW,South
6642,1479,2024-02-28,2024-03-02,SHIPPED,59.68,MEDIUM,South
6643,1572,2024-02-17,2024-02-18,SHIPPED,43.57,LOW,North
6644,1457,2024-05-27,2024-05-28,SHIPPED,39.59,MEDIUM,North
6645,1450,2024-10-03,2024-10-05,SHIPPED,33.27,LOW,West
6646,1364,2024-06-26,2024-06-27,SHIPPED,40.09,LOW,East
6647,1858,2024-10-15,2024-10-18,SHIPPED,32.69,HIGH,East
6648,1674,2024-04-23,2024-04-26,SHIPPED,39.45,HIGH,North
6649,1350,2024-10-22,2024-10-27,SHIPPED,44.73,HIGH,West
6650,1654,2024-08-05,2024-08-07,SHIPPED,45.91,LOW,South
6651,1399,2024-09-22,2024-09-24,PENDING,65.67,LOW,West
6652,1252,2024-06-10,2024-06-11,SHIPPED,46.6,HIGH,South
6653,1780,2024-11-24,2024-11-28,SHIPPED,19.7,LOW,West
6654,1880,2024-02-05,2024-02-07,SHIPPED,27.12,LOW,West
6655,1802,2024-03-15,2024-03-16,SHIPPED,24.42,MEDIUM,North
6656,1458,2024-05-14,2024-05-18,SHIPPED,23.27,LOW,West
6657,1698,2024-09-28,2024-09-29,CANCELLED,56.84,HIGH,North
6658,1916,2024-06-27,2024-07-02,PENDING,24.72,LOW,East
6659,1498,2024-06-07,2024-06-09,SHIPPED,25.02,MEDIUM,East
6660,1949,2024-08-30,2024-08-31,SHIPPED,42.6,LOW,East
6661,1970,2024-10-27,2024-11-01,SHIPPED,15.46,MEDIUM,East
6662,1925,2024-07-22,2024-07-23,SHIPPED,67.36,LOW,South
6663,1507,2024-10-09,2024-10-12,PENDING,18.48,HIGH,South
6664,1303,2024-10-04,2024-10-05,SHIPPED,63.55,HIGH,East
6665,1500,2024-05-22,2024-05-25,SHIPPED,29.49,HIGH,West
6666,1802,2024-01-08,2024-01-10,SHIPPED,60.54,MEDIUM,East
6667,1597,2024-04-25,2024-04-26,SHIPPED,37.84,LOW,South
6668,1165,2024-12-08,2024-12-13,SHIPPED,21.32,LOW,East
6669,1414,2024-09-28,2024-09-30,SHIPPED,51.69,LOW,East
6670,1461,2024-06-24,2024-06-26,SHIPPED,22.46,LOW,North
6671,1919,2024-08-01,2024-08-04,SHIPPED,63.13,MEDIUM,East
6672,1113,2024-08-02,2024-08-04,SHIPPED,31.97,LOW,South
6673,1432,2024-02-26,2024-02-27,SHIPPED,16.26,MEDIUM,North
6674,1991,2024-08-16,2024-08-17,SHIPPED,31.55,HIGH,South
6675,1355,2024-10-26,2024-10-29,SHIPPED,22.58,LOW,West
6676,1927,2024-11-22,2024-11-23,SHIPPED,25.85,MEDIUM,East
6677,1694,2024-02-06,2024-02-09,PENDING,15.18,MEDIUM,South
6678,1206,2024-10-10,2024-10-14,SHIPPED,19.21,MEDIUM,West
6679,1767,2024-11-19,2024-11-22,SHIPPED,14.75,MEDIUM,South
6680,1234,2024-08-11,2024-08-16,PENDING,17.61,MEDIUM,South
6681,1441,2024-10-28,2024-11-02,SHIPPED,24.96,LOW,North
6682,1354,2024-07-19,2024-07-20,CANCELLED,87.94,LOW,East
6683,1514,2024-04-09,2024-04-13,SHIPPED,39.26,HIGH,East
6684,1207,2024-10-08,2024-10-13,SHIPPED,50.19,LOW,North
6685,1708,2024-03-15,2024-03-20,SHIPPED,11.69,MEDIUM,West
6686,1852,2024-07-30,2024-08-04,SHIPPED,53.14,LOW,West
6687,1124,2024-07-09,2024-07-10,SHIPPED,48.51,HIGH,East
6688,1137,2024-03-03,2024-03-05,PENDING,37.22,HIGH,East
6689,1338,2024-04-21,2024-04-23,SHIPPED,41.19,HIGH,West
6690,1536,2024-05-22,2024-05-24,SHIPPED,66.73,HIGH,North
6691,1067,2024-04-08,2024-04-09,SHIPPED,22.59,HIGH,East
6692,1572,2024-09-21,2024-09-23,PENDING,66.98,LOW,West
6693,1540,2024-08-12,2024-08-15,SHIPPED,55.6,MEDIUM,North
6694,1382,2024-03-15,2024-03-16,SHIPPED,21.96,MEDIUM,West
6695,1018,2024-10-04,2024-10-05,SHIPPED,27.61,MEDIUM,West
6696,1682,2024-07-16,2024-07-20,SHIPPED,33.46,MEDIUM,East
6697,1449,2024-07-02,2024-07-07,SHIPPED,45.06,MEDIUM,South
6698,1073,2024-10-19,2024-10-23,SHIPPED,39.63,MEDIUM,East
6699,1572,2024-02-26,2024-02-28,SHIPPED,19.94,LOW,North
6700,1938,2024-09-05,2024-09-06,SHIPPED,31.98,MEDIUM,East
6701,1664,2024-04-23,2024-04-24,SHIPPED,37.56,MEDIUM,South
6702,1275,2024-05-19,2024-05-21,PENDING,25.64,HIGH,North
6703,1047,2024-12-24,2024-12-29,SHIPPED,107.54,MEDIUM,West
6704,1210,2024-02-10,2024-02-14,SHIPPED,50.65,HIGH,South
6705,1854,2024-06-01,2024-06-06,SHIPPED,36.37,LOW,East
6706,1919,2024-08-19,2024-08-21,SHIPPED,47.96,LOW,West
6707,1650,2024-04-14,2024-04-18,SHIPPED,41.38,MEDIUM,South
6708,1621,2024-04-15,2024-04-19,SHIPPED,40.86,MEDIUM,West
6709,1993,2024-10-26,2024-10-31,SHIPPED,43.46,LOW,North
6710,1694,2024-05-09,2024-05-14,SHIPPED,54.35,MEDIUM,East
6711,1539,2024-06-09,2024-06-10,SHIPPED,21.15,LOW,East
6712,1708,2024-09-13,2024-09-14,SHIPPED,36.66,MEDIUM,East
6713,1190,2024-08-16,2024-08-21,SHIPPED,29.24,LOW,West
6714,1314,2024-12-15,2024-12-17,SHIPPED,17.73,MEDIUM,North
6715,1900,2024-06-30,2024-07-05,CANCELLED,36.52,LOW,West
6716,1562,2024-01-14,2024-01-15,SHIPPED,33.91,MEDIUM,West
6717,1660,2024-04-09,2024-04-13,SHIPPED,43.76,LOW,West
6718,1779,2024-08-12,2024-08-14,SHIPPED,51.81,HIGH,East
6719,1561,2024-12-23,2024-12-24,SHIPPED,77.63,HIGH,North
6720,1899,2024-08-18,2024-08-20,SHIPPED,65.73,HIGH,West
6721,1757,2024-02-22,2024-02-24,SHIPPED,34.14,LOW,East
6722,1112,2024-01-06,2024-01-10,SHIPPED,51.0,LOW,South
6723,1169,2024-03-30,2024-03-31,PENDING,14.87,LOW,East
6724,1467,2024-03-04,2024-03-09,SHIPPED,36.96,HIGH,West
6725,1677,2024-03-28,2024-03-30,SHIPPED,23.2,MEDIUM,South
6726,1920,2024-02-02,2024-02-04,PENDING,26.21,LOW,West
6727,1013,2024-03-12,2024-03-16,PENDING,30.97,MEDIUM,East
6728,1714,2024-02-13,2024-02-14,SHIPPED,92.52,MEDIUM,South
6729,1287,2024-09-09,2024-09-11,SHIPPED,25.25,LOW,South
6730,1906,2024-04-16,2024-04-18,PENDING,53.33,HIGH,North
6731,1188,2024-10-16,2024-10-19,SHIPPED,28.65,HIGH,South
6732,1913,2024-01-02,2024-01-05,PENDING,58.22,HIGH,South
6733,1154,2024-05-15,2024-05-17,SHIPPED,44.06,HIGH,East
6734,1566,2024-04-26,2024-04-30,CANCELLED,49.32,LOW,South
6735,1693,2024-04-30,2024-05-05,PENDING,52.74,MEDIUM,East
6736,1721,2024-10-14,2024-10-17,SHIPPED,58.92,MEDIUM,North
6737,1887,2024-11-07,2024-11-10,SHIPPED,25.63,MEDIUM,North
6738,1470,2024-04-03,2024-04-04,SHIPPED,26.71,HIGH,West
6739,1074,2024-01-07,2024-01-12,SHIPPED,29.56,LOW,West
6740,1276,2024-03-28,2024-03-31,SHIPPED,26.15,MEDIUM,East
6741,1939,2024-06-30,2024-07-05,SHIPPED,55.97,HIGH,East
6742,1644,2024-07-09,2024-07-14,SHIPPED,48.83,HIGH,East
6743,1342,2024-07-26,2024-07-27,SHIPPED,35.4,MEDIUM,South
6744,1424,2024-10-17,2024-10-19,SHIPPED,92.75,LOW,East
6745,1570,2024-12-19,2024-12-21,SHIPPED,45.1,MEDIUM,North
6746,1510,2024-10-04,2024-10-07,SHIPPED,29.99,LOW,West
6747,1856,2024-11-10,2024-11-11,SHIPPED,14.43,MEDIUM,South
6748,1181,2024-02-21,2024-02-24,PENDING,26.16,MEDIUM,South
6749,1457,2024-09-23,2024-09-26,SHIPPED,39.58,LOW,West
6750,1917,2024-08-31,2024-09-02,SHIPPED,28.46,LOW,West
6751,1850,2024-06-30,2024-07-01,PENDING,60.73,LOW,West
6752,1832,2024-07-29,2024-08-03,PENDING,27.25,HIGH,West
6753,1063,2024-07-16,2024-07-18,SHIPPED,23.29,MEDIUM,East
6754,1838,2024-09-26,2024-09-29,SHIPPED,57.84,HIGH,East
6755,1259,2024-02-02,2024-02-05,SHIPPED,28.92,LOW,West
6756,1192,2024-04-11,2024-04-15,SHIPPED,26.08,LOW,West
6757,1654,2024-11-28,2024-11-29,SHIPPED,20.28,LOW,East
6758,1615,2024-10-08,2024-10-13,SHIPPED,81.67,LOW,West
6759,1971,2024-08-24,2024-08-29,SHIPPED,34.66,LOW,South
6760,1405,2024-08-03,2024-08-06,SHIPPED,52.16,MEDIUM,West
6761,1725,2024-11-16,2024-11-20,SHIPPED,54.89,LOW,West
6762,1753,2024-10-28,2024-11-01,SHIPPED,53.63,MEDIUM,East
6763,1942,2024-05-06,2024-05-07,SHIPPED,76.5,MEDIUM,South
6764,1720,2024-04-03,2024-04-06,SHIPPED,33.58,LOW,West
6765,1092,2024-03-14,2024-03-17,PENDING,34.5,LOW,East
6766,1429,2024-05-07,2024-05-10,SHIPPED,21.29,MEDIUM,West
6767,1653,2024-03-14,2024-03-15,SHIPPED,57.98,MEDIUM,North
6768,1433,2024-09-12,2024-09-17,SHIPPED,24.22,MEDIUM,East
6769,1403,2024-04-11,2024-04-13,SHIPPED,67.78,HIGH,West
6770,1433,2024-02-16,2024-02-20,SHIPPED,22.12,MEDIUM,West
6771,1111,2024-06-13,2024-06-18,SHIPPED,25.42,HIGH,North
6772,1928,2024-09-12,2024-09-14,CANCELLED,75.7,MEDIUM,West
6773,1374,2024-10-09,2024-10-14,SHIPPED,29.41,MEDIUM,West
6774,1058,2024-09-04,2024-09-09,SHIPPED,33.83,LOW,East
6775,1042,2024-07-22,2024-07-27,SHIPPED,20.4,MEDIUM,West
6776,1206,2024-03-26,2024-03-31,SHIPPED,56.53,LOW,West
6777,1779,2024-11-19,2024-11-22,SHIPPED,46.37,LOW,South
6778,1295,2024-06-12,2024-06-17,SHIPPED,20.47,LOW,North
6779,1117,2024-12-30,2025-01-01,SHIPPED,21.71,MEDIUM,West
6780,1531,2024-02-26,2024-02-28,SHIPPED,37.66,LOW,West
6781,1221,2024-07-24,2024-07-28,PENDING,16.72,HIGH,North
6782,1165,2024-05-27,2024-05-28,SHIPPED,58.85,LOW,East
6783,1642,2024-10-27,2024-10-29,SHIPPED,29.32,LOW,West
6784,1155,2024-10-05,2024-10-07,SHIPPED,70.66,MEDIUM,West
6785,1183,2024-10-16,2024-10-18,SHIPPED,37.92,LOW,West
6786,1089,2024-01-21,2024-01-23,SHIPPED,38.5,MEDIUM,East
6787,1093,2024-05-16,2024-05-17,SHIPPED,35.0,MEDIUM,West
6788,1012,2024-01-10,2024-01-11,SHIPPED,35.91,MEDIUM,East
6789,1972,2024-11-03,2024-11-08,PENDING,22.36,MEDIUM,North
6790,1833,2024-02-14,2024-02-16,SHIPPED,103.84,MEDIUM,West
6791,1804,2024-09-05,2024-09-07,SHIPPED,54.33,LOW,South
6792,1944,2024-01-30,2024-02-03,SHIPPED,122.17,HIGH,West
6793,1741,2024-08-12,2024-08-16,SHIPPED,18.63,LOW,East
6794,1833,2024-06-25,2024-06-29,SHIPPED,29.72,MEDIUM,South
6795,1803,2024-04-05,2024-04-09,PENDING,43.15,LOW,West
6796,1437,2024-01-17,2024-01-22,PENDING,52.51,MEDIUM,West
6797,1537,2024-01-28,2024-01-31,PENDING,10.47,LOW,East
6798,1586,2024-05-05,2024-05-09,SHIPPED,31.85,MEDIUM,East
6799,1967,2024-10-27,2024-10-31,SHIPPED,75.44,HIGH,North
6800,1875,2024-09-29,2024-09-30,SHIPPED,44.79,LOW,North
6801,1935,2024-07-05,2024-07-07,SHIPPED,53.51,HIGH,West
